url,page_content,about,contact,error
https://www.facebook.com/www.golfclubtumba.com.au/,Tumbarumba Golf Club | Tumbarumba NSW,Tumbarumba Golf Club,n/a,404 Client Error: Not Found for url: https://www.facebook.com/www.golfclubtumba.com.au/contact
http://www.beaconhillsgolf.com.au/,"Cardinia Beaconhills Golf Links | Trading as Cardinia Beaconhills Golf Links
Telephone:
5945 9210
Pro Shop:
5945 9230
Make Public Booking
Menu
Home
Members Login
Golf
Green Fees
Junior Golf
Pro Shop
Course Tours
Hills Course
Lakes Course
Course Gallery
Dress Regulations and Course Policies
Women’s Golf
Twilight Golf
Membership
Membership Information
Reciprocal Clubs
Enquiries
Functions & Events
Functions & Events Information
Enquiries
Community Club
Community and sponsorship
About Us
Club Strategic Plan
Committee & Management
History
Sponsors
Support Our Club
Newsletter
Contact Us
How to get there
Visitor Bookings
Welcome to Cardinia Beaconhills Golf Links
Located in the Dandenong Ranges in Victoria is a hidden gem:
a scenic 27 hole golf course with a resident population of kangaroos
We are one of the most beautiful, affordable and friendly golf clubs in the state of Victoria. If you haven't played a round of golf at Cardinia Beaconhills Golf Links we're certain that once you do, you will return time and time again.
Our course offers
PUBL
IC PLAY
as well as
MEMBERSHIP
.
Our membership is good value for money. Our worth is in the quality of our course with ongoing commitment to course improvements, our comprehensive facilities and our excellent member services.
COURSE VIDEO
BOM WEATHER
Women's Pathway
Points Based
Saturday Clinics
Wednesday Bistro
Ages 18 to 34
Points Based
Wednesday Bistro
Ages 18 to 34
Latest News
Golden Ticket Raffle Results
» Read more
John Barker Winter Cup Winners
» Read more
Peter Hamilton Aces the 13th
» Read more
Quick Links
Home
Play Golf
Membership
Functions
Contact Us
Get in Touch
85-87 Stoney Creek Road,
Beaconsfield Upper  3808 VIC
Mail:
PO Box 412
Beaconsfield Upper  3808
Telephone:
5945 9210
Pro Shop:
5945 9230
Email:
info@beaconhillsgolf.com.au
Pro Shop:
proshop@beaconhillsgolf.com.au
© 2012 Cardinia Beaconhills Golf Links. All rights reserved.
|
Contact Us
|
Website by MiClub",n/a,n/a,"404 Client Error: Not Found for url: https://www.beaconhillsgolf.com.au/about, 404 Client Error: Not Found for url: https://www.beaconhillsgolf.com.au/contact"
http://www.cottesloegc.com/welcome/index.mhtml,"Home - Cottesloe Golf Club
2/128 Main Street, Osborne Park, WA, 6017
(08) 9444 5300
info@miclub.com.au
MENU
The Club
History
Latest News
Staff
Office Bearers
Golf Committee
Golf
Playing at Cottesloe Golf Club
Course Tour
Junior Golf
Course Care
Weather
Membership
Membership at Cottesloe
Juniors
Reciprocal Clubs
Golf Shop
Retail & Repairs
Lessons & Golf Clinics
Practice Facilities
Golf Buggies, Carts & Hire Clubs
Functions
Corporate Golf Days
Seminars, Conferences and Corporate Workshops
Special Events
Contact Us
Members
Membership No.
Password
Forgotten your password?
Go to Login Page
Terms and Conditions
Members
MENU
The Club
History
Latest News
Staff
Office Bearers
Golf Committee
Golf
Playing at Cottesloe Golf Club
Course Tour
Junior Golf
Course Care
Weather
Membership
Membership at Cottesloe
Juniors
Reciprocal Clubs
Golf Shop
Retail & Repairs
Lessons & Golf Clinics
Practice Facilities
Golf Buggies, Carts & Hire Clubs
Functions
Corporate Golf Days
Seminars, Conferences and Corporate Workshops
Special Events
Contact Us
Members
Membership No.
Password
Forgotten your password?
Go to Login Page
Terms and Conditions
The Cottesloe Golf Club acknowledges the traditional custodians of the land on which the course and clubhouse are located, the Whadjuk people of the Noongar nation, and pays respect to the Elders both past and present
The Club
Contact Cottesloe Golf Club, meet the staff, learn the Club’s history and more
LEARN MORE
Golf
The latest Golf news, useful links, member playing rights and course times
LEARN MORE
Functions
Discover the first class facilities and services on offer at Cottesloe
LEARN MORE
Course Tour
Take a tour of Cottesloe’s 18 Hole Golf Course
LEARN MORE
Welcome to Cottesloe Golf Club
Founded over a century ago in 1908, Cottesloe Golf Club established its first links course close by the sea, where the existing Sea View Golf Club exists today. With aspirations of achieving course championship status, in 1931 the Club moved to its present site in Swanbourne, where a new 18 hole course was carved from the scrub and sand hills using a horse and plough by a group of willing volunteers.
Since that time, the club has been a prominent part of the history of golf in Western Australia and has played host to recent events including the Amateur Golf Championships of Australia, the Australian Junior Interstate Series and the WA Open Championship.
Learn more
Latest News
12th August 2024
Isabella Leniartek & Zach Nayar win 2024 Cottesloe Junior Open
Isabella Leniartek (Mt Lawley) and Zach Nayar (Joondalup) are our 2024 Cottesloe Junior Open champions.
Read More
9th August 2024
CGC GALA CHARITY DAY – 13 September
New for Charity Day in 2024, our new look Charity Gala Golf Day is open to women and men!  Bring your golfing friends to play Cottesloe for Gala Day and…
Read More
30th July 2024
Register Now for the Gala Charity Bridge Day
Get ready for a fun filled competition of Bridge at this year’s Gala Charity Day, Wednesday 11 September. All proceeds from the Bridge competition will be added to the Gala…
Read More
More News
Testimonials
“The venue out here is outstanding, the private room was great for our group, the food was excellent value and the staff were very friendly and efficient.”
Peter Wilmont, Club Member
Learn more
Send an enquiry!
Home Contact Form
First Name
*
Last Name
*
Email Address
*
Phone Number
*
Message...
Email
This field is for validation purposes and should be left unchanged.
Facebook
Cottesloe Golf Club
The Club
History
Reciprocal Clubs
Golf
Lessons & Golf Clinics
The Board
Course
Course Tour
Weather
Course Care
Get In Touch
Address:
173 Alfred Road
Swanbourne WA 6010
Email:
enquiries@cottesloegc.com
Phone:
(08) 9384 3222
Golf Shop:
(08) 9384 5823
The Cottesloe Golf Club acknowledges the traditional custodians of the land on which the course and clubhouse are located, the Whadjuk people of the Noongar nation, and pays respect to the Elders both past and present
© Copyright Cottesloe GC |
Website by MiClub",n/a,n/a,"404 Client Error: 404 for url: https://www.cottesloegc.com/welcome/index.mhtml/about, 404 Client Error: 404 for url: https://www.cottesloegc.com/welcome/index.mhtml/contact"
http://www.neangarparkgc.com/,"Home - Neangar Park Golf Club
Search the site:
Search for:
Home
Play Golf
Green Fees
Driving Range
Pitch & Putt
Golf Lessons
Course Gallery
Policies
Membership
Information
Juniors
Reciprocal Clubs
News
About Us
Mission & Vision
Contact Us
Sponsors
Business Directory
Resources
Pro Shop
Login
Menu
Site Menu
Home
Play Golf
Green Fees
Driving Range
Pitch & Putt
Golf Lessons
Course Gallery
Policies
Membership
Information
Juniors
Reciprocal Clubs
News
About Us
Mission & Vision
Contact Us
Sponsors
Business Directory
Resources
Pro Shop
Book Online
Login
Menu
Find Out More
Book Online
Driving Range
Pitch & Putt
Membership
Get In Touch
Our Sponsors
This error message is only visible to WordPress admins
Error: No connected account.
Please go to the Instagram Feed settings page to connect an account.
Contact
+61 3 5446 8223
admin@neangarparkgc.com
7 Averys Road
Eaglehawk, Bendigo, VIC 3550
View Map
We're Social
Facebook
Instagram
Sign Up To Our News
Don't miss out on upcoming events and special offers
Invalid email address or email already exists
Sign Up
You're signed up!
© 2024 Copyright Neangar Park Golf Club |
Website by MiClub",n/a,n/a,"404 Client Error: Not Found for url: https://www.neangarparkgc.com/about, 404 Client Error: Not Found for url: https://www.neangarparkgc.com/contact"
http://asquithgolfclub.com.au/,n/a,n/a,n/a,"404 Client Error: Not Found for url: https://www.asquithgolfclub.com.au/about, 404 Client Error: Not Found for url: https://www.asquithgolfclub.com.au/contact"
http://www.highercombegolf.com.au/,n/a,n/a,n/a,"403 Client Error: Forbidden for url: http://www.highercombegolf.com.au/, 403 Client Error: Forbidden for url: http://www.highercombegolf.com.au/about, 403 Client Error: Forbidden for url: http://www.highercombegolf.com.au/contact"
http://www.bayviewgolfclub.com.au/,"Bayview Golf Club - Bayview Golf
Close Menu
Golf
Play Golf
Course Tour
Competition & Social Play
Practice Facilities
Course Care
Dress Code / Etiquette
Women & Girls in Golf
Environment
Book a Tee Time
Membership
Membership Benefits
Membership Options
Membership Enquiries
Reciprocal Clubs
Restaurant
Lunch at the Club
Steak Night
The Club
What’s on at Bayview
The Club & History
The Team
Functions
Function Packages
Corporate Packages
Golf Day Packages
Social & Open Days
Bookings and Enquiries
Proshop
Course Pro’s
Pro Tips
Golf Lessons
Golf Clinics
Junior Golf
Club Fitting Days
Bayview Performance Centre
Contact
Member Login
Book a Tee Time
Golf
Play Golf
Course Tour
Competition & Social Play
Practice Facilities
Course Care
Dress Code / Etiquette
Women & Girls in Golf
Environment
Book a Tee Time
Membership
Membership Benefits
Membership Options
Membership Enquiries
Reciprocal Clubs
Restaurant
Lunch at the Club
Steak Night
The Club
What’s on at Bayview
The Club & History
The Team
Functions
Function Packages
Corporate Packages
Golf Day Packages
Social & Open Days
Bookings and Enquiries
Proshop
Course Pro’s
Pro Tips
Golf Lessons
Golf Clinics
Junior Golf
Club Fitting Days
Bayview Performance Centre
Contact
Bayview Golf Club
MONA VALE SYDNEY
Explore
Take a course tour
Play
Book a tee time
Join
Membership options
Learn
Lessons and clinics
A challenging course on the edge of beautiful Pittwater
What's on at Bayview
Shot of the Week
Morning Sun
August 20, 2024
Thank you Craig Smith For sending in this awesome image of the morning sun on the course! $10 has been added…
Pro News
TaylorMade Fitting Day
August 20, 2024
Experience the latest in TaylorMade equipment! Friday 13th September, 10am-3pm. Bookings essential, contact the Pro Shop to secure your spot.
Mens Club Captains Update
Mens Club Captains Update
August 20, 2024
Ladies Club Captains Update
Ladies Club Captains Update
August 20, 2024
Shot of the Week
Double Rainbow
August 6, 2024
Become a
Bayview VIP
Join our private golf club
for a better golfing experience
Join the Club
See all our
Membership Options
Contact us
Lessons & Clinics
Golf lessons are available privately from our PGA golf professionals or in a number of clinic and group sessions held on a weekly basis.
Pro Golf Lessons
Golf Clinics
Course Pro
Junior Golf
Club Fitting Days
Performance Centre
Bayview Golf Club
1825 Pittwater Road
Mona Vale Sydney NSW 2103
Get Directions
Restaurant Bookings
(02) 9999 3786
Golf Shop Bookings
(02) 9999 3078
General Enquiries
(02) 9999 3786
Email Us
Connect with us
Follow us for all the latest course action and what’s happening at the club
Like on Facebook
Follow on Instagram
© Copyright 2024 Bayview Golf Club.",n/a,"Contact Us - Bayview Golf
Close Menu
Golf
Play Golf
Course Tour
Competition & Social Play
Practice Facilities
Course Care
Dress Code / Etiquette
Women & Girls in Golf
Environment
Book a Tee Time
Membership
Membership Benefits
Membership Options
Membership Enquiries
Reciprocal Clubs
Restaurant
Lunch at the Club
Steak Night
The Club
What’s on at Bayview
The Club & History
The Team
Functions
Function Packages
Corporate Packages
Golf Day Packages
Social & Open Days
Bookings and Enquiries
Proshop
Course Pro’s
Pro Tips
Golf Lessons
Golf Clinics
Junior Golf
Club Fitting Days
Bayview Performance Centre
Contact
Member Login
Book a Tee Time
Golf
Play Golf
Course Tour
Competition & Social Play
Practice Facilities
Course Care
Dress Code / Etiquette
Women & Girls in Golf
Environment
Book a Tee Time
Membership
Membership Benefits
Membership Options
Membership Enquiries
Reciprocal Clubs
Restaurant
Lunch at the Club
Steak Night
The Club
What’s on at Bayview
The Club & History
The Team
Functions
Function Packages
Corporate Packages
Golf Day Packages
Social & Open Days
Bookings and Enquiries
Proshop
Course Pro’s
Pro Tips
Golf Lessons
Golf Clinics
Junior Golf
Club Fitting Days
Bayview Performance Centre
Contact
Contact Us
Membership and General enquiries
Phone
02 9999 3786
Golf Bookings and lessons
Phone
02 9999 3078
Head Professional – Ben Gear
Finance & Operations
Gillian Smith
Membership Enquiries
Karen Vaughan
Golf Enquiries
Pro Shop
Email Enquiry
Send Email Enquiry
First Name
*
Last Name
*
Email
Phone
Enquiry Type
*
Please select...
General Enquiry
Golf
Membership
Functions
Lessons & Clinics
Message
reCAPTCHA
If you are human, leave this field blank.
Send Email
Our Location
Bayview Golf Club
1825 Pittwater Road
Mona Vale Sydney NSW 2103
Get Directions
Bayview Golf Club
1825 Pittwater Road
Mona Vale Sydney NSW 2103
Get Directions
Restaurant Bookings
(02) 9999 3786
Golf Shop Bookings
(02) 9999 3078
General Enquiries
(02) 9999 3786
Email Us
Connect with us
Follow us for all the latest course action and what’s happening at the club
Like on Facebook
Follow on Instagram
© Copyright 2024 Bayview Golf Club.",404 Client Error: Not Found for url: https://www.bayviewgolfclub.com.au/about
http://inverleighgolfclub.asn.au/,n/a,n/a,n/a,"403 Client Error: Forbidden for url: http://inverleighgolfclub.asn.au/, 403 Client Error: Forbidden for url: http://inverleighgolfclub.asn.au/about, 403 Client Error: Forbidden for url: http://inverleighgolfclub.asn.au/contact"
http://www.barnwellparkgolfclub.com.au/,"Golf Club | Barnwell Park Golf Club | Canada Bay
top of page
Home
About
Club History
Publications
Sponsors
Golf
Golf Bookings
Competitions
Membership
Course Map
Multi-Sport Golf
Dining
Menu
Functions
Weddings
Bookings
Pro Shop
Contact Us
More
Use tab to navigate through the menu items.
​
Welcome to Barnwell Park Golf Club
The Friendly Club!
Play Golf
Eat & Drink
Member Bookings
@ Barnie
Friday Night
Saturday Tee Time Draw
Every Friday @ 6.15pm
​
Prize draws for
Meat Trays
Drink Vouchers
​
Carmen's on the Park
Wednesday to Friday
Lunch 11.30am-2.30pm
Dinner 5.30pm-8.30pm
Saturday
Breakfast Lunch 8.00am-3.00pm
Dinner 5.30am-8.30pm
Sun
day
Breakfast Lunch 9.00am-
3.00pm
​
Check out our lunch menu special -
only $30
Contact
Contact Us
Location
551 Lyons Road West
Five Dock NSW 2046
Australia
Golf Club
Email:
manager@barnwellparkgolfclub.com.au
Phone:
02 9713 1162
​
Club Opening Hours:
Mon ~ 9am - 5pm
Tues ~ Closed
Wed - Thurs
~ 9am - 10pm
Fri    ~ 9am - 11.30pm
Sat   ~ 8am - 11.30pm
Sun  ~ 8am - 6pm
​
Pro Shop
Email:
cwillard@pgamember.org.au
Phone:
0433 970 499
Opening Hours:
Mon - Sun
~ 6am - 6pm
​
​
​
​
Club Opening Hours
Barnwell Park Golf Club
551 Lyons Road West
Five Dock NSW 2046
Tel:
02 9713 1162
manager@barnwellparkgolfclub.com.au
Privacy Statement
bottom of page",n/a,n/a,"404 Client Error: Not Found for url: https://www.barnwellparkgolfclub.com.au/about, 404 Client Error: Not Found for url: https://www.barnwellparkgolfclub.com.au/contact"
http://www.nswgolfclub.com.au/,"Home - New South Wales Golf Club
Search the site:
Search for:
Home
Welcome
Introduction
Login
Visitor Information
Entry Forms
Regulation Documents
Results
How to Play
How to Experience NSW
Booking Enquiry
Lesson Bookings
Dress Regulations
Course Care
Course Tour
Weddings
Login
Menu
Home
Welcome
Introduction
Login
Visitor Information
Entry Forms
Regulation Documents
Results
How to Play
How to Experience NSW
Booking Enquiry
Lesson Bookings
Dress Regulations
Course Care
Course Tour
Weddings
Login
Menu
Scroll
""One of the world's great golfing experiences""
nswgolfclub
View
May 23
Open
Take the walk over the bridge to Cape Banks on  Hole 6.  Par 3, 185m from the blue tees to the centre of the green. #nswgolfclub
📷 @skylens_pauljordan
...
nswgolfclub
View
May 4
Open
Infinity green ⛳️
#nswgolfclub
...
nswgolfclub
View
May 3
Open
Introducing our latest edition to the clubhouse…. The Foundation Room #nswgolfclub
...
nswgolfclub
View
Apr 12
Open
The view that greets you from the top of Hole 5.  One of the best views in golf.
#nswgolfclub
📷 @skylens_pauljordan
...
nswgolfclub
View
Mar 29
Open
A green with a view!  Hole 6 overlooking Cape Banks and out towards the Pacific Ocean.
#nswgolfclub
Camera 📷 @skylens_pauljordan
...
nswgolfclub
View
Mar 9
Open
It was an absolute delight to host @_paige.renee during her visit to Australia.
...
nswgolfclub
View
Mar 6
Open
The clubhouse is perched up high overlooking Botany Bay and Bare Island towards the west.
It’s great viewing as the storms sweep across Sydney during summer.
#nswgolfclub
📷 @skylens_pauljordan
...
nswgolfclub
View
Feb 7
Open
Hole 17
Par 3 | 153m
A small green and missing either side will see the ball bound down the slope leaving a demanding chip.  Short is the area to leave your tee shot.
#nswgolfclub
📷 @skylens_pauljordan
...
nswgolfclub
View
Feb 2
Open
Hole #11 |  Par 3
Blue tees: 149m
Red tees: 141m
Played from an elevated tee, careful club selection is required into this exposed but short par 3.  The green features a strong slope from back to front and is surrounded by four bunkers and a hollow, that make getting up and down a challenge.
#nswgolfclub
📷 @skylens_pauljordan
...
nswgolfclub
View
Nov 10
Open
Sunrise at Hole 13 overlooking Cape Banks and out over the Pacific Ocean.
#nswgolfclub
📷 @airswing_media
...
Follow on Instagram
This error message is only visible to WordPress admins
Error: Connected account for the user nswgolfclub does not have permission to use this feed type.
Visitor Information & Open Events
2024 Silver Cup & NSW Cup Results
2024 Womens Silver Cup Results
2024 NSW Cup Results
Regulation Documents
Dress Code
Mobile Phone Policy
Lightning Policy
Contact
+61 2 9661 4455
admin@nswgolfclub.com.au
Henry Head
Botany Bay National Park
La Perouse
Social Media
Instagram
© 2024 Copyright New South Wales Golf Club | Website by
MiClub",n/a,n/a,"404 Client Error: Not Found for url: https://www.nswgolfclub.com.au/about, 404 Client Error: Not Found for url: https://www.nswgolfclub.com.au/contact"
https://eastwoodgolf.com.au/,n/a,n/a,n/a,"403 Client Error: Forbidden for url: https://eastwoodgolf.com.au/, 403 Client Error: Forbidden for url: https://eastwoodgolf.com.au/about, 403 Client Error: Forbidden for url: https://eastwoodgolf.com.au/contact"
http://www.cooberpedygolfclub.com.au/,"Coober Pedy Opal Fields Golf Club
Contact Us
Use the form on the right to contact us or email
cooberpedygolfclub@gmail.com
.
Email
*
Message
*
Thank you!
Rowe Drive
Coober Pedy
0417217904
cooberpedygolfclub@gmail.com
Home
Fixtures
Sponsors
Media
Golf Images
History
About Us
Coober Pedy Opal Fields Golf Club
Info
Email
Search
Menu
Coober Pedy Opal Fields Golf Club
Info
Email
Search
Home
Fixtures
Sponsors
Media
Golf Images
History
About Us
Coober Pedy Opal Fields Golf Club
We are OPEN!
Coober Pedy Umoona Mine and Museum Golf Open 14th and 15th September 2024!
Our golf open weekend is a chance to enjoy a Saturday Team ambrose competition, good fun, great prizes and good food. Sunday is a time for the people who take golf a little more seriously with a stroke competition. Everyone welcome, all skill levels and experience.
Come on out for our Sunday midday golf or pay your green fees at OPALIOS, Hutchison St Coober Pedy and play whenever you like!
The Coober Pedy Opal Fields Golf Club has been offering a unique course for golfers since 1976.  The course traverses the desert flats and gibber hills of Coober Pedy.  The greens are black and the fairways are white!  Many a golfer have found opal whilst playing a round.
Feel free to visit the course, take photos and practise social distancing. The club welcome donations and if you would like to make one please contact us via cooberpedygolfclub@gmail.com
View the course
Play a round…
About the Coober Pedy Opal Fields Golf Club",n/a,n/a,"404 Client Error: Not Found for url: http://www.cooberpedygolfclub.com.au/about, 404 Client Error: Not Found for url: http://www.cooberpedygolfclub.com.au/contact"
http://www.sheppartongolf.net.au/,"Shepparton Golf Club | Book a game today | Victoria, Australia
Home
Club
About the Club
Board and Sub-Committees
Employment Opportunities
Membership
Categories and Fees
Reciprocal Clubs
Motel
Bookings
Play & Stay Package Enquiry
Functions
Wedding Information
Social Events
Function Enquiry
Proshop
Course
Online Bookings
Golf Vouchers
Course Tour
The Clubhouse
Tournaments
Golf Events
Chicken Run
Sponsors
Contact
Membership No.
Password
Forgotten your password?
Go to Login Page
Terms and Conditions
Home
Club
About the Club
Board and Sub-Committees
Employment Opportunities
Membership
Categories and Fees
Reciprocal Clubs
Motel
Bookings
Play & Stay Package Enquiry
Functions
Wedding Information
Social Events
Function Enquiry
Proshop
Course
Online Bookings
Golf Vouchers
Course Tour
The Clubhouse
Tournaments
Golf Events
Chicken Run
Sponsors
Contact
Menu
Members
Book Social Golf
Welcome to
Shepparton Golf Club
View Course
Book a Game
Today!
Let's go
Join Today!
Enjoy Today!
Memberships
On Course Accommodation
Stay and Play
Wedding & Function
Venue
Learn More
Golf Events
Open Tournaments & Competitions
READ MORE
Function Room
The Fairways reception room is the perfect venue for your next function.
READ MORE
Weddings
The perfect venue for your special day.
READ MORE
Social Events
Enjoy the Clubhouse
READ MORE
The Shepparton Golf Club is situated just a short five kilometres from the city centre of Shepparton in Victoria.
It is established in a peaceful rural setting and nestled along the majestic banks of the Goulburn River.
The Club is just a short two-hour drive from Melbourne and in close proximity to other golf clubs situated along the Murray River.
Major Sponsors
Shepparton Golf Club
Golf Drive
Shepparton
VIC 3630
Email:
info@sheppartongolf.net.au
Phone:
(03) 5821 2717
Follow Us
© 2024 Shepparton Golf Club. All rights reserved.
Website by
MiClub",n/a,n/a,"404 Client Error: Not Found for url: https://www.sheppartongolf.net.au/about, 404 Client Error: Not Found for url: https://www.sheppartongolf.net.au/contact"
https://www.humptydoogolfclub.com.au/,"HOME | Humpty Doo Golf Club
top of page
ABOUT
FACILITIES
GOLF
NEWS
BISTRO
PACKAGES
MEMBERSHIP
GALLERY
WHAT'S ON
SAY HELLO
More
Use tab to navigate through the menu items.
GOLF LOGIN
ABOUT THE CLUB
Our Story
BECOME A MEMBER
Some of the benefits of becoming a member of Humpty Doo & Rural Area Golf Club include:
The opportunity to regularly play on one of the few rural golf courses in the Top End.
The use of a fantastic fully licensed clubhouse in a picturesque bush setting.
Access to the most popular restaurant in the rural area.
Full use of the driving range, putting green and sand bunker practice facilities.
The chance to meet, play a round and chat with real Territorians.
The very affordable membership fees, and there is no nomination fee.
Join Today
PAY US A VISIT
Our Address
WELCOME TO THE HUMPTY DOO GOLF CLUB
The Humpty Doo & Rural Area Golf Club is located just a short 30-minute drive down the track from Darwin. Head down the Stuart Highway, turn left into Girraween Rd at the Coolalinga traffic lights, continue along Anglesey Rd and turn left at Pioneer Drive. Follow the signs until you come to the ‘Big Tee’ on the left.
​
Our facilities are open to the public and include an air-conditioned club house, bar, kids play area, community meeting room, al fresco dining and the popular Rusty Putter Bistro. The verandah bar and outdoor dining area overlooking the 18th green is a great place to relax and soak up our famous sunsets.
​
The 18 hole 5855 metre Par 72 golf course consists of 9 holes, with grass greens and two tee positions on each hole. The wide flat fairways make easy walking, or you may prefer to ride in a motorised cart. Golfers of all abilities will enjoy the challenging layout. There is also a practice putting green with an attached bunker, and a driving range.
​
Club memberships
are available to suit both social and serious golfers, as well as social and seasonal guests.
​
Golf clubs
and
motorised golf carts
are available for hire.
​
Green fee players and visitors are welcome to play at all times other than during club competitions.
Please phone the club on (08) 8988 1118 to check available times.
FOLLOW US ON SOCIAL MEDIA
@humptydoogolfclub
Subscribe to Our Newsletter
Submit
Thanks for submitting!
Find us here
565 Pioneer Drive,
Humpty Doo, NT, 0836
Humpty Doo & Rural Area Golf Club
PO Box 270, Humpty Doo, NT 0836
​
Contact Us: (08) 8988 1118
admin@humptydoogolfclub.com.au
Proudly created by Blume Designs
bottom of page","ABOUT | Humpty Doo Golf Club
top of page
ABOUT
FACILITIES
GOLF
NEWS
BISTRO
PACKAGES
MEMBERSHIP
GALLERY
WHAT'S ON
SAY HELLO
More
Use tab to navigate through the menu items.
GOLF LOGIN
​
The Humpty Doo & Rural Area Golf Club began in November 1984 on Lindsay & Elaine Creek’s 5 acre block at Humpty Doo. A small group of locals met regularly on Sunday mornings for a round on their 4 hole course with sand greens, located around the house & yards.
​
During 1985 the club acquired a section of land off Pioneer Drive for future development as an 18 hole golf course. By October 1986 there were 155 foundation members. Dave Ayers was elected President in early 1987, and work started in earnest clearing the thick bush which would eventually become the 9 holes on which we play today. Many hours of volunteer labour were spent establishing the course, clearing the fairways, picking up sticks, digging out tree roots & constructing the first four sand greens.
​
The original clubhouse consisted of four poles supporting a shadecloth roof, & the toilet was air conditioned with no roof… only to be used in emergencies! The first competition played on the new course (using a combination of the four holes played over & over) was the June 1987 Monthly Medal. Players had to contend with sand, speargrass & bulldust, & often ended up filthy by the end of the round.
​
Humpty Doo Golf Club has come a long way since those early days, thanks to the dedication of our many volunteers, who continue to provide much of the support for club & course improvements today.
A LITTLE BIT OF HISTORY
Find us here
565 Pioneer Drive,
Humpty Doo, NT, 0836
Humpty Doo & Rural Area Golf Club
PO Box 270, Humpty Doo, NT 0836
​
Contact Us: (08) 8988 1118
admin@humptydoogolfclub.com.au
Proudly created by Blume Designs
bottom of page",n/a,404 Client Error: Not Found for url: https://www.humptydoogolfclub.com.au/contact
http://www.terreyhillsgolf.com.au/,"Home - Terrey Hills Golf and Country Club
MENU
Golf
Golf at Terrey Hills
Dress Code
Pace of Play
Course Care
Local Rules
Rules Videos
Etiquette Videos
Membership
Membership Options
Facilities
Facilities
Practice Facilities
Golf Coaching
Online Shopping
Restaurant
Reciprocal Clubs
Events
Weddings
Functions & Parties
Corporate Events
Golf Days
Tour
Course Tour
Digital Branding
Photo Gallery
Web Cams
Environment
History
History
Photo Gallery
Contact
Contact Us
Management
General Information
Members
Discover More
Welcome
to Terrey Hills Golf and Country Club
Nestled beside the beautiful Ku-ring-gai Chase National Park in Sydney’s metropolitan north is one of Australia’s most magnificent private golf clubs.
Celebrating it’s 30th anniversary in 2024 and voted by Golf Digest as one of the best courses in Sydney, members enjoy exclusive access to the immaculately conditioned, Graham Marsh designed, 18-hole championship golf course.
Championship Golf
Membership
Facilities
Weddings
Functions & Parties
Corporate Events
Environment
History
Terrey Hills Golf & Country Club provides a beautifully conditioned golf course experience reserved exclusively for just 750 members and their guests.
#terreyhillsgolf
andcountryclub
Let's see your images.
Hashtag your photos to be featured on our feed.
Follow us on Instagram
Ready. Set. Go @terreyhillsgolfandcountryclub
Open
A huge Charity Day just 2 weeks away with an Ioniq 6 up for a Hole In One prize. Book via the web site, link in our bio. Supporting @maryshouseservices and @mentoringmenaus
Open
It’s that time of year @terreyhillsgolfandcountryclub #golfclubchampionships
Open
RAKING BUNKERS
Ever been caught with your ball landing in a footprint? Or the rake left against the edge of the bunker? Bunkers can be hard enough without the added problem of a fellow player not raking them properly. @ben_doney @ben_doney terreyhillsgolfandcountryclub
Open
REPAIRING PITCH MARKS
With the course opening after an extended rain period, repairing pitch marks has never been more important.
Pitch marks can ruin a putt, leave the green susceptible to disease and are just plain unsightly.
Ben shows how to correctly repair your pitch mark. And while you’re there, repair a couple that might have been forgotten. @ben_doney #repairingpitchmarks #pitchmarks #terreyhillsgolfandcountryclub
Open
REPAIRING DIVOTS WITH SAND
We all complain about divots, but do you know how to fix them properly? In this video, Ben demonstrates how to repair your own divot and a reminder to fix a few others while you can. @terreyhillsgolfandcountryclub
Open
Sunrise captured by @claudialimgolf @terreyhillsgolfandcountryclub #sunrise #earlyteeoff #weddinginspiration #weddingvenue #kuringgaichasenationalpark #kuringainationalpark #sydneygolf #northernbeaches
Open
A Winter’s afternoon. What a venue. #terreyhillsgolfandcountryclub ________________________________#northernbeaches #sydneyweddings #golfcoursephotos #terreyhillsgolfclubevents #kuringgaichasenationalpark #bestgolfcourses #THGCC #golfdreamscapes #golfers #beautifulgolfcourses #golfdrone #sydneygolf #golfclubhouse #golfphotography #greatgolfcourses #beautifulclubhouses #grahammarshdesign
Open
Contact Us
116 Booralie Road,
Terrey Hills, NSW, Australia 2084
info@terreyhillsgolf.com.au
P: 612 9450 0155
F: 612 9450 0034
Golf Shop: 612 9486 4115
Follow Us
Get in Touch
Full Name
Email
Enquiry
Name
This field is for validation purposes and should be left unchanged.
© 2020 Terrey Hills Golf and Country Club |
Privacy Policy Statement
Website by MiClub",n/a,n/a,"404 Client Error: Not Found for url: https://www.terreyhillsgolf.com.au/about, 404 Client Error: Not Found for url: https://www.terreyhillsgolf.com.au/contact"
